estimation_sample,model,n_std_resid,mean_std_resid,std_std_resid,max_abs_std_resid,n_abs_std_resid_gt3,LB_std_resid_p_lag10,LB_std_resid_p_lag20,LB_squared_std_resid_p_lag10,LB_squared_std_resid_p_lag20,ARCH_LM_p_lag10,diagnostic_pass,diagnostic_error
train,Custom EGARCH no-X-t,3014,-0.05572950042638623,1.2219739476498375,36.34454744886054,35,0.089436706543794,0.3517538853403528,0.9999406443063974,0.99999999993349,0.9999426267759215,True,
train,"EGARCH(1,1)-t",3014,-0.05564950226281657,1.2233278694923897,36.450584643963765,35,0.0905233922639456,0.3552507218397784,0.9999440206174197,0.9999999999408029,0.9999458902824235,True,
train,EGARCH-X abs lag1-t,3014,-0.06428995444459858,1.178111448804387,34.64112367398606,37,0.21530856720331862,0.4125402852348092,0.9999989394855391,0.9999999999999695,0.9999989765362663,True,
train,EGARCH-X signed lag1-t,3014,-0.06566853193604595,1.1621789154952558,31.55411214434052,36,0.05678507072346517,0.15677338336970248,0.9986806290710927,0.9999999702427187,0.9987197658211058,True,
train,"GARCH(1,1)-t",3014,-0.06594045111303316,1.446338392179234,38.354363498903204,70,0.39460998633994976,0.7309318151710321,0.9980680048479671,0.9999999584111177,0.9980629279058384,True,
train,"GJR-GARCH(1,1)-t",3014,-0.039977050925182944,0.9787433159056201,18.48179476411908,30,0.3489754645868609,0.7188634737534492,0.3430109455671929,0.927441582881862,0.339878644311237,True,
