estimation_sample,model,n_std_resid,mean_std_resid,std_std_resid,max_abs_std_resid,n_abs_std_resid_gt3,LB_std_resid_p_lag10,LB_std_resid_p_lag20,LB_squared_std_resid_p_lag10,LB_squared_std_resid_p_lag20,ARCH_LM_p_lag10,diagnostic_pass,diagnostic_error
train_plus_validation,Custom EGARCH no-X-t,3515,-0.02867977131692841,1.1082470666131883,35.62092730603897,40,0.14319676207448062,0.36420922943017636,0.9999994845607102,0.9999999999999827,0.9999995020449562,True,
train_plus_validation,"EGARCH(1,1)-t",3515,-0.028696375366387587,1.1083632622487705,35.612336994769045,40,0.14300299003739447,0.36368913961478744,0.9999994801786243,0.9999999999999823,0.9999994978173775,True,
train_plus_validation,EGARCH-X abs lag1-t,3515,-0.03473595873531153,1.0778730604170517,34.019170089107384,40,0.23119362494978285,0.3780930220624783,0.9999999610141324,0.9999999999999998,0.9999999613895804,True,
train_plus_validation,EGARCH-X signed lag1-t,3515,-0.037252386384908,1.0534147937867284,30.19411062947901,41,0.07708997710174322,0.16795356569874198,0.9999838658000092,0.9999999999887854,0.9999844943105343,True,
train_plus_validation,"GJR-GARCH(1,1)-t",3515,-0.0260357060192139,0.9815673363195468,18.665731524988146,38,0.2908723091936275,0.6155524350112258,0.09042827785196648,0.6572372055955397,0.08784459937486189,True,
train_plus_validation,"GARCH(1,1)-t",3515,-0.013833746331504145,0.9985096383168328,23.67906586171008,37,0.06559564284626555,0.3340723030202295,1.7899456059439883e-05,0.004618315904278511,1.54670454573874e-05,False,
