Date,fx_return,realized_var_proxy,vix_change_lag1,us10y_change_lag1,dxy_return_lag1,oil_change_lag1,vnindex_return_lag1
2010-05-06,0.025619493728257225,0.0006563584588922113,1.0700000000000003,-0.04999999999999982,0.9320162537680865,-2.730000000000004,-0.20234619028407508
2010-05-07,0.10634359475023558,0.011308960144402332,7.889999999999997,-0.16999999999999993,0.9587545213740611,-2.819999999999993,0.2733437083533019
2010-05-10,0.13118620814047688,0.017209821206276524,8.150000000000006,0.040000000000000036,-0.5196686443016851,-2.0800000000000125,-1.370562157886912
2010-05-11,-0.0789224746551298,0.0062287570056896065,-12.110000000000003,0.11999999999999966,-0.34398146138929775,1.7900000000000063,-1.4214154088969089
2010-05-12,-0.47435528786881065,0.22501293912910222,-0.5199999999999996,-0.009999999999999787,0.36766636876706116,-0.519999999999996,-0.0037427250785704302
2010-05-13,0.3689056208088459,0.13609135706436,-2.8000000000000007,0.0,0.42528192139066334,-0.7199999999999989,-2.801048432516673
2010-05-14,0.00039049923739042924,1.524896544025068e-07,1.1600000000000001,-0.010000000000000231,0.44695116908668453,-1.2700000000000102,-0.1290285486126308
2010-05-17,0.0,0.0,4.559999999999999,-0.10999999999999988,1.039060661601443,-2.769999999999996,0.3443469953813505
2010-05-18,-0.10537408772712809,0.011103698364324486,-0.3999999999999986,0.03000000000000025,0.12767758905845028,-1.5300000000000011,-1.8314642867879094
2010-05-19,0.13157301934754173,0.01731145942022859,2.7099999999999973,-0.0900000000000003,1.0959382490259628,-0.7000000000000028,-0.5826001943395553
2010-05-20,-0.05317179361679081,0.0028272396364265955,1.7700000000000031,-0.020000000000000018,-0.8873630786637499,0.5300000000000011,-2.6716102495016436
2010-05-21,-0.07840122573075092,0.00614675219608416,10.469999999999999,-0.10999999999999988,-0.9537170442144749,-1.6299999999999955,1.7327290136313067
2010-05-24,0.0,0.0,-5.689999999999998,-0.04999999999999982,-0.23399676686777227,-0.25,-4.023880645039579
2010-05-25,0.0,0.0,-1.7800000000000011,0.029999999999999805,0.9791386407200342,0.20000000000000284,0.5155288359120824
2010-05-26,-0.369686188132512,0.13666787769594704,-3.710000000000001,-0.04999999999999982,0.6589996701464429,-3.450000000000003,0.012340092977769501
2010-05-27,0.47466977662224963,0.22531139683861637,0.4100000000000037,0.029999999999999805,0.39103438475649455,6.739999999999995,1.315727808492273
2010-05-28,0.0,0.0,-5.340000000000003,0.1299999999999999,-1.0848374422292473,3.0400000000000063,0.9031732859731356
2010-06-01,-0.5274758317705519,0.2782307531020356,2.3900000000000006,-0.029999999999999805,0.3475076419572787,-0.5600000000000023,3.1344445926076325
2010-06-02,0.44884617675791105,0.20146289039019394,3.469999999999999,-0.020000000000000018,0.18483834996407822,-1.2999999999999972,-0.8437216650841073
2010-06-03,0.05204729225365412,0.0027089206309372843,-5.369999999999997,0.06000000000000005,0.172982255686982,0.1799999999999926,0.4041519303097374
2010-06-04,-0.13112993773543025,0.017195060570497814,-0.7100000000000009,0.040000000000000036,0.40245954801134687,1.740000000000009,0.08219982848594043
2010-06-07,0.0,0.0,6.019999999999996,-0.18999999999999995,1.2431065596510749,-3.1899999999999977,-0.15466998668500764
2010-06-08,0.07908264548177613,0.006254064816396286,1.0900000000000034,-0.03000000000000025,0.19249076231275808,0.11999999999999034,-2.6767279241480146
2010-06-09,0.05204729225365412,0.0027089206309372843,-2.8699999999999974,0.010000000000000231,-0.011315273702461326,0.3299999999999983,0.06035731713902592
2010-06-10,0.0,0.0,0.02999999999999403,0.020000000000000018,-0.5559012117255513,2.5,0.07439055382016946
2010-06-11,-0.052194792144888424,0.0027242963270481062,-3.1599999999999966,0.1299999999999999,-0.8339608032466472,1.1000000000000085,0.5911426233892847
2010-06-14,-0.05256731419187588,0.0027633225213473953,-1.7800000000000011,-0.08999999999999986,0.3892882941087805,-1.5900000000000034,0.7523920843828691
2010-06-15,-0.026367831398665942,0.0006952625326684736,-0.21000000000000085,0.03999999999999959,-1.1493058073278384,1.0999999999999943,0.7959671101720467
2010-06-16,0.0,0.0,-2.7099999999999973,0.040000000000000036,-0.614528877440712,1.8500000000000085,-0.06100380971023611
2010-06-17,-0.31695747612783265,0.1004620416733256,0.05000000000000071,-0.04999999999999982,0.11623675736940342,0.8299999999999983,0.5320362397285727
2010-06-18,0.3437250583255391,0.11814691572089528,-0.870000000000001,-0.06000000000000005,-0.45409565128480267,-0.8500000000000085,0.007831773509092699
2010-06-21,-0.07952411204179555,0.006324084396036052,-1.1000000000000014,0.03000000000000025,0.011662882178509193,0.36000000000001364,0.08219661108226362
2010-06-22,0.07952411204179555,0.006324084396036052,0.9299999999999997,0.019999999999999574,0.2680224882620763,0.6599999999999966,0.6959567240595987
2010-06-23,0.025606130437161312,0.000655673915964919,2.1700000000000017,-0.07999999999999963,0.20925409195404754,-0.6899999999999977,-0.41270085246383204
2010-06-24,0.13192801871735327,0.017405002122686315,-0.14000000000000057,-0.050000000000000266,-0.43061195415026177,-1.25,0.03705690227207015
2010-06-25,0.0,0.0,2.8299999999999983,0.010000000000000231,-0.011657440690626686,0.05999999999998806,-0.2245020416033583
2010-06-28,0.026596502716813575,0.0007073739567654718,-1.2099999999999973,-0.020000000000000018,-0.49112095451615545,2.490000000000009,-1.2883861180266187
2010-06-29,0.15762021404928106,0.024844131876941178,0.46999999999999886,-0.07000000000000028,0.39775902828624865,-0.18999999999999773,0.42670945820946216
2010-06-30,0.15752169179972242,0.024813083387446738,5.130000000000003,-0.07999999999999963,0.44268158585731854,-2.3299999999999983,0.67387950374167
2010-07-01,-0.21008411088114798,0.044135333644722476,0.4099999999999966,0.0,-0.011627011343051663,-0.3400000000000034,-0.7014814833731897
2010-07-02,0.3014178074064233,0.0908526946216957,-1.6799999999999997,-0.010000000000000231,-1.522807262872572,-2.6400000000000006,-0.6171149771740936
2010-07-06,0.06583875468617606,0.00433474161862647,-2.7399999999999984,0.040000000000000036,-0.34289234058775264,-0.8900000000000006,-0.07343674350304141
2010-07-07,-1.0001700672573222,1.0003401634375164,-0.4700000000000024,-0.04999999999999982,-0.41540439497254056,-0.10000000000000853,-0.5634827297989808
2010-07-08,1.000271567205857,1.0005432081604615,-2.8099999999999987,0.04999999999999982,-0.3097109490146188,2.0900000000000034,-0.7837831911329474
2010-07-09,0.026628044949283947,0.0007090527778210863,-1.129999999999999,0.040000000000000036,0.0,1.4099999999999966,0.3294962095431231
2010-07-12,-0.04009163856686371,0.0016073394829760335,-0.7300000000000004,0.029999999999999805,0.15497083153821478,0.6200000000000045,0.18236295271449876
2010-07-13,0.013463593617579761,0.00018126835309933447,-0.5500000000000007,0.010000000000000231,0.2973537832665407,-1.1499999999999915,0.09405738193297708
2010-07-14,-0.20975361649462343,0.043996579632573564,0.129999999999999,0.06999999999999984,-0.6673017741057663,2.2299999999999898,1.8137086502569844
2010-07-15,0.23638166144390738,0.055876289866982044,0.33000000000000185,-0.08000000000000007,-0.2513906691219425,-0.14000000000000057,-0.34237848521945224
2010-07-16,-0.013365665534514903,0.00017864101518051955,0.25,-0.06999999999999984,-1.048268840989408,-0.3499999999999943,-0.42467941321566727
2010-07-19,0.013365665534514903,0.00017864101518051955,1.1099999999999994,-0.040000000000000036,-0.08482241861571538,-0.710000000000008,0.20170068139346853
2010-07-20,-0.013365665534514903,0.00017864101518051955,-0.28000000000000114,0.03000000000000025,0.0242476031018235,0.5700000000000074,0.1243768977277071
2010-07-21,0.012925914567674113,0.00016707926741080985,-2.039999999999999,-0.010000000000000231,0.29044902503558845,0.789999999999992,-0.05525952380596166
2010-07-22,0.005213635907530545,2.7181999376291848e-05,1.7100000000000009,-0.08000000000000007,0.7704376522480239,-1.0499999999999972,-0.2292581738553956
2010-07-23,-0.005213635907530545,2.7181999376291848e-05,-1.0100000000000016,0.06000000000000005,-0.9518728725830705,2.740000000000009,-1.018225327338751
2010-07-26,0.005213635907530545,2.7181999376291848e-05,-1.1600000000000001,0.06000000000000005,-0.16963458777521367,-0.3299999999999983,0.005996462089186139
2010-07-27,-0.0314019298899737,0.0009860812008148237,-0.7399999999999984,0.009999999999999787,-0.4497154426802652,0.25,-0.44270462223598983
2010-07-28,-0.07833980635911786,0.006137125260384083,0.46000000000000085,0.050000000000000266,0.10958054195011613,-1.470000000000013,-0.08636533069443786
2010-07-29,-0.13141381013550557,0.017269589494330707,1.0599999999999987,-0.050000000000000266,0.0,-0.3999999999999915,-1.3493078977773187
2010-07-30,0.0,0.0,-0.120000000000001,0.0,-0.6592636703257604,1.2399999999999949,0.022400749500572914
2010-08-02,0.13141381013550557,0.017269589494330707,-0.629999999999999,-0.08999999999999986,-0.12256218464496982,0.5499999999999972,0.5685179065650914
2010-08-03,0.5486829781228053,0.30105301048171085,-1.4899999999999984,0.050000000000000266,-0.7385539008180508,2.4000000000000057,-0.4667595128934998
2010-08-04,-0.47034317176368745,0.2212226992247256,0.6199999999999974,-0.050000000000000266,-0.42095390297980373,1.269999999999996,0.05897245750521307
2010-08-05,0.47034317176368745,0.2212226992247256,-0.41999999999999815,0.040000000000000036,0.3591568903328124,-0.030000000000001137,-1.0606980635054164
2010-08-06,-0.47034317176368745,0.2212226992247256,-0.10999999999999943,-0.040000000000000036,-0.08657436100758531,-0.4899999999999949,-0.10278338281022315
2010-08-09,0.0,0.0,-0.360000000000003,-0.08000000000000007,-0.5085863771317811,-1.3299999999999983,-0.6996715952041654
2010-08-10,0.574564129608035,0.3301239390322389,0.40000000000000213,0.0,0.37238798898453496,0.789999999999992,-2.109835890044476
2010-08-11,-0.5479360846587511,0.30023395287116206,0.23000000000000043,-0.06999999999999984,0.1114531303467281,-1.2199999999999989,-2.369520434178085
2010-08-12,0.015269934086248327,0.00023317088699836852,3.0199999999999996,-0.06999999999999984,1.8272601446913228,-2.1499999999999915,0.31358496268785174
2010-08-13,-0.06776763255214036,0.004592452021721913,0.33999999999999986,0.020000000000000018,0.4244212682473325,-2.4099999999999966,-3.2300508572744135
2010-08-16,0.02576815356807316,0.0006639977383078016,0.509999999999998,-0.06000000000000005,0.37441624204079815,-0.29000000000000625,0.9610230100563832
2010-08-17,0.041999478984067196,0.001763956234933102,-0.13999999999999702,-0.10000000000000009,-0.5076131032553555,-0.21999999999999886,2.6225222016092786
2010-08-18,1.671984533516735,2.795532280319174,-1.7700000000000031,0.06000000000000005,-0.3641609007058122,0.5900000000000034,-0.2671609293621202
2010-08-19,0.35980506562900416,0.12945968525229198,0.26000000000000156,0.0,-0.01216434899893315,-0.37000000000000455,-1.7475771458833833
2010-08-20,-0.050927529731836785,0.0025936132845871198,1.8500000000000014,-0.06000000000000005,0.279341567564817,-0.9399999999999977,-0.718286259248746
2010-08-23,-0.15474681550493585,0.023946576908918656,-0.9500000000000028,0.040000000000000036,0.7371196817151038,-1.0,0.5754808786803345
2010-08-24,0.10300493170074532,0.010610015954675207,0.1700000000000017,-0.020000000000000018,0.07221710252256486,-0.7400000000000091,-1.5331063715884774
2010-08-25,0.0,0.0,1.8000000000000007,-0.10000000000000009,0.03608441553080155,-1.4699999999999989,-3.060283696509014
2010-08-26,-0.36017533148253733,0.12972626940855564,-0.7600000000000016,0.040000000000000036,0.13220434343175214,0.8299999999999983,-2.453782046466557
2010-08-27,0.41191721528672787,0.16967579224957252,0.6700000000000017,-0.040000000000000036,-0.39713852811402717,1.2900000000000063,0.7473946608192783
2010-08-30,0.05066103008708467,0.002566539969484498,-2.9200000000000017,0.16000000000000014,-0.012061665763773988,1.8100000000000023,0.4835271797860585
2010-08-31,0.0002664996447521162,7.102206065300412e-08,2.7600000000000016,-0.1200000000000001,0.28902415413254445,-0.480000000000004,3.5279328550212874
2010-09-01,0.0,0.0,-1.1600000000000001,-0.06999999999999984,0.04808041206603164,-2.759999999999991,2.341069310436783
2010-09-02,0.0,0.0,-2.16,0.10999999999999988,-0.8206663624572563,2.039999999999992,0.8032171697264445
2010-09-03,-0.02560022286317576,0.0006553714106442668,-0.6999999999999993,0.04999999999999982,-0.07273313467388576,1.019999999999996,0.0
2010-09-07,-0.17984412263807315,0.03234390844745829,-1.8800000000000026,0.0900000000000003,0.7731367323372318,-0.46999999999999886,0.0
2010-09-08,0.0,0.0,2.490000000000002,-0.11000000000000032,-0.33751090668285855,-0.539999999999992,0.4002876970137237
2010-09-09,0.2051778458564968,0.04209794843031236,-0.5500000000000007,0.050000000000000266,-0.2781010950821283,0.6700000000000017,-0.4678854710419067
2010-09-10,-0.05105503086326735,0.0026066161764491816,-0.4400000000000013,0.10999999999999988,0.09681936338301611,-0.4000000000000057,1.1365237503818904
2010-09-13,0.0,0.0,-0.8200000000000003,0.040000000000000036,0.03628080124773447,2.1500000000000057,-2.6862948295112155
2010-09-14,0.0,0.0,-0.7799999999999976,-0.06999999999999984,-0.9598436891648632,0.769999999999996,-0.9169271728787898
2010-09-15,0.05105503086326735,0.0026066161764491816,0.34999999999999787,-0.06000000000000005,-1.0184784069342534,-0.39000000000000057,0.38827201007478607
2010-09-16,0.0,0.0,0.5400000000000027,0.06000000000000005,0.5043942950386793,-0.8599999999999994,-0.06460740090838968
2010-09-17,0.0002664996447521162,7.102206065300412e-08,-0.38000000000000256,0.029999999999999805,-0.3072576700614782,-1.3400000000000034,0.17812616038614948
2010-09-20,0.026048392299315992,0.0006785187413790647,0.2900000000000027,-0.020000000000000018,0.19675813370554351,-0.9500000000000028,1.7771386012791268
2010-09-21,-0.02631489194406811,0.0006924735380279807,-0.5100000000000016,-0.029999999999999805,-0.0737436297102434,1.1800000000000068,0.06335682117004637
2010-09-22,-0.05105503086326735,0.0026066161764491816,0.8500000000000014,-0.11000000000000032,-1.1126260201733018,-1.8500000000000085,-0.9987023163686715
2010-09-23,-0.15412281499322944,0.02375384210143723,0.16000000000000014,-0.04999999999999982,-0.7612198660468472,0.020000000000010232,0.1278631597672053
2010-09-24,0.2051778458564968,0.04209794843031236,1.3599999999999994,0.0,0.22522569669440884,0.4200000000000017,-0.6919677869713148
2010-09-27,-0.15377717651627876,0.023647420017318756,-2.16,0.06000000000000005,-0.7779245512569588,1.2299999999999898,-0.23543010163642464
2010-09-28,0.10272214565301141,0.010551839207558492,0.8299999999999983,-0.08000000000000007,-0.063003911998738,1.8800000000000097,0.10889978962893565
2010-09-29,0.05105503086326735,0.0026066161764491816,0.060000000000002274,-0.06000000000000005,-0.4167915156907398,-0.35999999999999943,1.08911639554794
2010-09-30,-0.07695567635650491,0.005922176123487129,0.6499999999999986,0.040000000000000036,-0.40583401995970547,1.6999999999999886,-0.48234260485227054
2010-10-01,0.025900645493237562,0.0006708434369663672,0.4499999999999993,0.009999999999999787,0.03811546783829556,2.1000000000000085,0.34822506702196776
2010-10-04,0.09004252611806152,0.00810765650972179,-1.1999999999999993,0.010000000000000231,-0.8035307472324504,1.6199999999999903,-0.6201536046746448
2010-10-05,-0.03872099561004205,0.001499315501032896,1.0300000000000011,-0.040000000000000036,0.45994794997943345,-0.13999999999998636,-1.3102667564473869
2010-10-06,-0.051321530508019464,0.0026338994936855728,-1.7699999999999996,0.0,-0.8962889219024106,1.3999999999999915,1.144093033473137
2010-10-07,0.09004252611806152,0.00810765650972179,-0.2700000000000031,-0.08999999999999986,-0.4640985663673547,0.37999999999999545,2.1411839425097945
2010-10-08,-0.013070104100876279,0.0001708276212077429,0.07000000000000028,0.0,0.0,-1.8699999999999903,0.2882627135631921
2010-10-11,-0.05125111437234153,0.002626676724406833,-0.8499999999999979,0.0,-0.09049150024589281,1.3199999999999932,-0.6056611843324511
2010-10-12,-0.17984412263807315,0.03234390844745829,-1.75,0.0,0.15508241015345092,-0.47999999999998977,0.013063641726418496
2010-10-13,0.24648261426243323,0.060753679133643455,-0.030000000000001137,0.029999999999999805,-0.10336154599501768,-0.5100000000000051,-1.09453393388117
2010-10-14,-0.002317273151142274,5.369754857004844e-06,0.14000000000000057,0.020000000000000018,-0.37557632046150147,1.3599999999999994,0.74121520904189
2010-10-15,-0.002811589524753799,7.905035655705295e-06,0.8099999999999987,0.06000000000000005,-0.546447060526134,-0.3200000000000074,0.20952471762303304
2010-10-18,-0.01025851457612248,0.00010523712130851737,-0.8499999999999979,0.06999999999999984,0.5075154148743266,-1.4799999999999898,-0.05888446819737325
2010-10-19,-0.025650891509165774,0.0006579682352149928,0.05999999999999872,-0.06999999999999984,-0.14288579358900932,1.8299999999999983,-0.1746763473900792
